Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Senegal,"Transport, storage and communication (ISIC I)",69760659,76464989,89259034,106894107,112333583,147884282,130781246,129003377,151254532,190666195,230563662,174904541,182764635,172975457,178678776,191443374,264631502,333797784,353489326,343522683,426464855,429984246,482084700,449852633,286722570,331251706,346410235,358209256,381815804,389900158,327405905,387881685,435944296,608117939,800211544,929819171,1065545978,1307260669,1621907080,1492768406,1479433081,1653918882,1650109766,1773200379,1821726880,1530363833,1661020373,1810944247,1851697827,1797180760,1726445730,1881558671,1707252005,1843600678
Senegal,Other Activities (ISIC J-P),366145006,396623965,462976535,549069857,567546719,682440311,673074456,746556994,997986194,1218379575,1452035217,1159007384,1144099951,1072305998,1102925455,1135038372,1693967732,2146160233,2280596135,2219073560,2621393766,2588303573,2882641774,2669910497,1579666723,1853625567,1853768044,1640115933,1687913026,1847807774,1716390508,1801698966,1987239554,2452951941,2736131105,2951151628,3256693615,4039462001,4797056627,4641130097,4720695203,5371142454,5321603505,5552565274,5991331816,5077042640,5644279965,6148548178,6833980022,6720566624,7303480222,8287083487,8197334635,9182067393
Senegal,Total Value Added,1124246487,1167166074,1411287719,1624242928,1833735667,2428930270,2425493125,2505666861,2834421176,3539620094,3838364669,3184640326,3291427374,3151943951,3043379961,3375986373,5044722501,6218004426,6783636750,6312531923,7696743913,7401439786,8117040692,7378504304,4934921528,5988497662,6145844587,5440076275,5752851332,5994622532,5472457188,5816515011,6209658368,7934736458,9062904672,9748330347,10379050491,12469151085,15222662572,14608686524,14533119215,16035844324,16061777286,17161569863,17843242960,15873972102,17084149631,18987307058,21076353666,20928760041,22048666751,24765308067,25097719486,27870840668
Serbia,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,36752434869,33614346604,24608705564,17586225427,18519029891,19582197453,21736813354,21099039039,19560156576,11634371700,9448128124,12685163239,16733030589,21352129021,25569378816,26125431523,31272190388,41463035551,49774198210,42740141733,39572595525,46523151789,40939271235,43961081550,43087269159,35040114584,35299949631,38439896120,43536175042,43707382462,44869061710,52261144978,53684072578,62503216896
Serbia,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,29148661437,26620352992,19504221072,13975596053,14604724146,15557017404,17410136571,16263483483,15507557411,9375343189,7539750114,9897805620,12616420485,15914859123,19651956829,20724150389,24650197743,32510578812,39271064345,33930281928,31568256175,37195717284,32720287671,35299350301,34590912841,28531974469,28790073676,31309168574,35160398932,35145598315,35541858356,41634755386,43396543123,50579896727
Serbia,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,7603773432,6992787543,5104484492,3610629374,3914305745,4025180049,4326676783,4835555556,4052599165,2259028511,1908378010,2787357619,4116610104,5437269898,5917421987,5401281133,6621992645,8952456739,10503133865,8809859805,8004339351,9327434505,8218983564,8661731249,8496356318,6508140115,6509875955,7130727546,8375776110,8561784147,9327203354,10626389592,10287529455,11923320170
Serbia,Gross capital formation,,,,,,,,,,,,,,,,,,,,,5809013559,5324794240,3864815968,2791723849,2952450933,2994207202,3559595346,3406171171,1797202505,849308342,904302590,2241884542,3241154736,4473155298,6838466057,6286064282,7059145569,10788408189,13788260248,8422856599,7360841321,9025989482,8346645467,8409877572,7775846132,7408137519,7356468516,8648189917,11472614320,12923664684,12905753379,15884066481,16852262053,16070399976
Serbia,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,4506323492,4124755674,3031937808,2144322482,2278866381,2440982533,2568457258,2666081081,2441419624,1329672650,1203909587,1581663595,2588181316,3854895631,5109044644,5380537573,6885591947,10262312051,12372280231,8439541820,7392416682,8621189279,8752696818,7972429291,7506451304,6729884810,6942099304,7836001137,10148886032,11572649581,11439499634,14682384827,15353999328,17069804732
Serbia,Changes in inventories,,,,,,,,,,,,,,,,,,,,,1302690067,1198832497,832878159,647401367,673584552,553224669,991138088,740090090,-644217119,-480364308,-299606997,660220947,652973419,618259667,1729421413,905526709,173553622,526096138,1415980016,-16685221,-31575361,404800203,-406051351,437448281,269394828,678252708,414369212,812188779,1323728289,1351015103,1466253745,1201681653,1498262724,-999404755
Serbia,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,3467797216,3297392401,2169006499,1701885993,2023962847,1131632679,2658978250,3082852853,3815010438,1282375924,866569741,2681202911,3439938297,5203350984,6571843168,7741140844,9562025131,11782080139,14844142904,11895136006,13490176606,16251200555,15526676309,19285846201,19802612047,17915463844,19742896444,22297854646,25540395826,26277890617,25727982499,34635932665,40579105328,45024562066
Serbia,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,5498232628,5222278382,3437839835,2704775684,3193188717,1801288936,4250217501,4794174174,4798768267,1828310454,1352598819,4647702726,6295056030,8548082025,12835172735,12471080561,15415800690,20859627721,26217765420,17911496058,18600891014,22557002667,21496199752,23262529802,23603524686,20707752254,21706658519,25206898075,29908529143,31394672128,30146402369,39680104117,47552026817,48411058453
Serbia,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,40531013015,37014254863,27204633528,19375034949,20302228905,21906711634,23705149216,22793858859,20373601253,11937745512,9866401636,12960546471,17119066039,22480553279,26144517019,27681556087,32477560399,43173896157,52188835942,45146638280,41822728846,49243340652,43316388638,48394272065,47062201828,39655946055,40692644583,44179109187,50640640898,51514230424,53356478948,63101043482,63563410098,75187122530
Serbia,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,6868258563,6276382610,4575909852,3304075373,3449822789,3596070643,4208153768,3831546547,3368872651,2198690602,1684198092,1899075615,1672044465,1817656264,2230246171,1865566791,2214177394,2641826915,3885321951,3251230923,2761328775,3666241427,2787261440,3588055957,3325360134,2662441007,2771638740,2656997546,3212026545,3067376292,3384585683,3971068088,4106128604,3935736441
Serbia,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,11252859524,10249173601,7598950616,5360821415,5576913220,6278335307,6371289833,6125105105,5526972860,3295976769,3204252612,3967624847,4868931053,5955854347,6948362796,7031977240,8006789350,10259145555,12130728081,9605543372,9149880335,11259986977,10059750113,11532051825,10373392712,8740959876,8920820271,9702877304,10653908669,10243254386,10382728029,11993272622,12743757883,15506430056
Serbia,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,9072213329,8243481003,6140163331,4324070143,4451618762,5140710096,5110854831,4730585586,4310240084,2608099261,2675749659,3214508069,3843744044,4538446100,5355457072,5407768011,6033111419,7671136224,8958252651,6734804377,6400300931,7498918239,6853023606,7800584938,7042227140,5856361131,6027147361,6665160217,7356730205,7048153092,7087831225,8208612535,8588536965,10549703564
Serbia,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,2315317932,2091323491,1591163280,1094045358,1107902974,1411406717,1194779970,1114204204,948997912,495042239,277900954,294304631,562348785,788757894,968704306,1034740496,1326260304,1916456533,2277683296,1636713048,1425769749,1868833072,1638325764,1456880203,1503738081,1489191048,1586074857,1819980447,2258206445,2943413777,2904288872,3786995865,3509971326,4311603140
Serbia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,3439308964,3121306340,2329112298,1639140175,1681316022,1959080023,1933373799,1765510511,1663277662,1026024287,862971377,1039563521,1357532716,1787585093,2185472410,2465517751,3231648832,4851913310,5918755600,5449342080,5250322134,6143455656,5485103942,5888451015,5733379548,4908767623,5052577849,5673761366,6512336527,6580388659,6606432278,8222412339,8722777125,9493178950
Serbia,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,2139208738,1945389153,1441170864,1021600715,1054837701,1188249238,1232311583,1131576577,1062473904,535432946,386969559,545574700,762397771,1085649501,1329722623,1543714149,1986665196,2708799875,3432898661,3322079192,3039997113,3601144099,3214470104,3781926103,3888352924,3378229814,3499150999,3913200633,4405427198,4440930750,4721660119,5410609618,5461979415,6317761396
Serbia,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,11788956629,10820850265,7857989910,5643226580,6029047830,6096978496,7076176024,7158888889,6093486430,3465564942,2724136756,3783844734,5261333999,7638608816,8374659836,9045427751,10241275901,13427107514,15990725478,14532961088,13330118752,15007056449,13375534839,14704074486,14705887193,11884645569,11922882496,12913878350,14913904482,15337196332,16340404739,18790494354,18863428423,22716467282
Serbia,Total Value Added,,,,,,,,,,,,,,,,,,,,,37801320509,34505631529,25394296820,18062909616,18899840535,20530120424,22016084977,21126831832,18664081420,11016731785,9140429350,11529988047,14484588789,19074111916,22037168143,22986944178,27006816977,35805249701,43636113066,37797869702,34957416859,41546717679,36560446202,40951439588,39530110593,33064234937,33753145213,36680695646,41955809866,42612560195,44340099721,52174852885,53408042777,62281177265
Seychelles,Final consumption expenditure,14983913,17831107,24708398,30282530,34863926,37755736,42585161,49716143,62857236,110846177,145017357,158104680,171516726,171083418,162087289,189061556,242226291,262417714,282106501,305223844,346577977,358969468,429382427,456900542,470318027,473245456,448120136,537439894,601772776,644300790,565428875,746407275,662762058,728882712,715090909,790181818,907115887,847452834,919844474,808355638,905521826,965449251,998819881,1182156508,1220739788,1173874972,1356085111,1446666264,1621333180,1640621550,1388446812,1587953320,1937111891,1981506315
Seychelles,Household consumption expenditure (including Non-profit institutions serving households),7100079,8432814,11527657,14593946,16391354,16872265,22355934,21504298,23260215,49373840,67233294,68145145,76529077,82379976,76599971,81325946,93879674,128715398,139950344,150391966,158737458,164564771,186850787,202905223,207277409,214505115,175421409,231162813,251832793,317090950,250200245,435803963,267334214,353825859,475269259,472181818,506731203,446191732,649776604,556858362,623590063,658608068,669177363,896189318,917218184,854585206,1005311098,1084850812,1212882864,1226034765,1023789067,1203568029,1533967294,1510689295
Seychelles,General government final consumption expenditure,7883834,9398293,13180741,15688584,18472572,20883471,20229227,28211845,39597020,61472337,77784063,89959535,94987649,88703442,85487318,107735610,148346617,133702316,142156156,154831878,187840519,194404697,242531640,253995320,263040618,258740342,272698727,306277081,349939983,327209840,315228630,310603312,395427843,375056854,330226152,318000000,400384683,401261101,270067869,251497276,281931763,306841183,329642518,285967190,303521604,319289766,350774013,361815452,408450316,414586785,364657745,384385291,403144597,470817021
Seychelles,Gross capital formation,8753862,10425669,14615146,17460623,20434299,23126106,22776434,30652141,43980250,49784989,67046002,57145479,55290662,37232946,38977181,45522207,60653488,58503574,86089033,99380712,107561467,99199190,109223820,159788396,129506402,181411685,233479039,213307938,249894805,231282484,205866505,160109162,231429772,92275454,158509091,328545455,273566005,270874456,219639808,191394181,299124449,310692982,348700022,376973150,402054334,385010431,394245364,411054007,392348086,412734042,294780148,244909694,314304251,351993973
Seychelles,Gross fixed capital formation (including Acquisitions less disposals of valuables),8539181,10170769,14283823,16998476,19939300,22722957,21905794,30115120,44039559,48960566,65065798,60540157,58160370,39261161,38839603,46321135,60622506,56121199,80193318,89460735,102312462,96437113,109787345,151867450,127620847,184544768,242195944,190824595,249894805,231282484,205866505,160109162,231429772,92275454,147272727,328545455,273566005,270874456,219639808,191394181,299124449,310692982,348700022,376973150,402054334,385010431,394245364,411054007,392348086,412734042,294780148,244909694,314304251,351993973
Seychelles,Changes in inventories,214681,254899,331323,462148,494998,403148,870640,537021,-59309,824423,1980204,-3394678,-2869708,-2028215,137578,-798929,30982,2382375,5895715,9919977,5249004,2762077,-563525,7920946,1885555,-3133083,-8716905,22483343,,,,,,,12000000,,,,,,,,,,,,,,,,,,,
Seychelles,Exports of goods and services,17131872,20421763,28614240,34127434,40133088,45212873,44283907,61068089,84895564,111157705,88543927,89719594,74203338,73773132,89849746,98425761,97144680,116881405,165481481,211859287,278297143,264536094,293512970,310963908,308477336,409527903,456816286,450748323,447453606,510275956,585098859,612372402,660704262,739784614,630181818,719636364,857475433,886047241,955496671,899000666,925580681,1068206720,1088272570,1322443298,1373182257,1290378307,1338752445,1573362333,1553146345,1538987761,920045568,1193639258,1818985060,1922554585
Seychelles,Imports of goods and services,19302037,22961546,31928409,38903512,44846741,49310372,53811706,64213973,86181860,120374730,127863177,121730871,126499726,113427082,114550296,130048700,140846093,150778523,207654234,265728347,297269890,280824024,312479730,369285672,325750725,463045403,521595732,526079397,564040566,634270194,609545306,772604326,716975413,714557982,665272727,919090909,1021796205,966478224,1119857291,1040877536,1144279418,1304851075,1349999486,1514950486,1584603999,1395005605,1498147400,1734559982,1760462556,1701459035,1201940082,1539314161,2012430008,2134141766
Seychelles,Gross Domestic Product (GDP),22271753,26541852,37029048,44582433,52120186,57761396,59544672,77935718,103407803,153846080,178051932,184605383,177966306,176648442,182831995,204083978,252349250,301190241,342925750,368308564,445361463,452338445,523968541,567010680,583232050,613998942,603447655,680194245,735080621,751589035,746848934,746284513,837920679,846384798,839327273,919102909,1016406955,1037896307,975123662,857872950,985947537,1039497878,1085792988,1366622469,1387616988,1432410052,1568572490,1675429754,1784400246,1868775943,1382566007,1487188111,2057971195,2141222965
Seychelles,"Agriculture, hunting, forestry, fishing (ISIC A-B)",1831868,2184535,3035742,3676453,4298302,4679536,4996304,6428429,7926474,10114847,11221485,11025457,9195754,12727173,11356438,11303449,13981912,14339953,14383879,14196501,19956917,20982357,24576277,29216864,29025380,30477562,27335567,32199905,26965421,33820015,28422096,27867568,31898447,29491163,29016432,29912727,30296076,27829040,24399938,18983098,21861826,22759270,21496964,35928866,32341042,29408310,30035653,35715680,37084259,39794775,27115231,36356383,53320087,60316926
Seychelles,"Mining, Manufacturing, Utilities (ISIC C-E)",572482,681319,954811,1143903,1332464,1509482,1505062,1970714,2878521,3888268,5225392,7443880,7128210,8109441,9285692,11157610,13102971,13519800,16650948,15732904,20922186,25606758,33535573,32993953,36562672,48078838,50449108,69234451,80158278,84055450,88323561,83724122,97101493,92607804,82359020,94146618,109866735,111743899,100836671,79744771,96539002,88217146,112659152,142979099,134378912,122665585,137301792,133474445,139882734,140750278,126240643,127961228,156335185,167865626
Seychelles,Manufacturing (ISIC D),455098,541574,760936,907134,1058905,1212130,1175428,1576205,2377417,3444389,4989341,6153822,5759261,6518647,6801237,7822124,8972377,10928630,13147283,12845451,17261380,19583001,31483882,30474812,32803117,38092681,37359411,54622620,63610115,67967492,79506582,72990183,83165536,75343748,64272727,80363636,91110162,98571704,91152959,69047032,82815259,83705521,97537614,108733910,100858217,83916009,96728980,95178166,102861306,93861088,92288447,97644754,112606192,119149383
Seychelles,Construction (ISIC F),630812,749338,1031978,1287028,1457232,1546890,1897435,1966381,2403771,4461125,4991354,4853171,3537936,2705466,3319094,4553945,5257319,4572788,4863068,6354003,7598129,8615425,14124086,20489057,19716734,22001759,21266862,26476329,32401842,40491233,32413524,31765693,42436936,38386546,41798638,56552545,55183336,57345222,59651541,53239095,61578030,95122485,75757324,68849338,84442762,80779129,77442634,63781833,70844307,87576786,71070860,46837139,84646829,89570547
Seychelles,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",6141722,7324906,10280116,12201756,14417190,16321347,15594158,22241912,31065454,47497485,52672026,51549805,46780057,47204207,53580438,61471771,74342993,86280300,94647236,112788570,141649362,139085166,70000629,74884385,77689192,86333508,87710904,110796092,117214050,109669037,117197601,119480332,126413009,118374086,131923480,140966182,165676102,220544005,230193852,208870678,220861738,182987619,190234552,259632145,247646826,256189586,272783870,300212638,315814082,330046939,212409962,255095934,404736740,358057672
Seychelles,"Transport, storage and communication (ISIC I)",721443,862581,1220180,1414481,1710452,1981856,1670431,2812536,4011393,5117463,6529236,5537109,5202309,5673400,7245923,7878066,7334393,7824055,7976346,10028467,14216925,18644784,56016297,54687810,56210839,61695421,54501339,75845949,87935470,97407461,90261649,83518517,92676588,94147740,98276652,130255455,152576457,132882767,112733492,93167669,88301457,104016463,100019073,132729731,140875181,142821499,160037264,179638158,168995877,164498959,94553813,112416190,151362994,149290495
Seychelles,Other Activities (ISIC J-P),8892217,10589820,14700206,17913341,20752347,22585144,24784701,30180244,38213352,57353038,68470460,73741263,73594470,67662962,65643857,73579663,87220114,111632536,123728079,121907151,140507899,149263179,212623940,223662361,244402870,270885077,272289358,264071296,285012273,289044553,273516992,269143868,287670142,327261373,309141327,325888655,369668366,350801420,309990425,273797929,333670437,361667286,393747756,508378270,511135085,564227432,641330174,680747768,763276309,831158317,651249984,700172950,902442224,947990924
Seychelles,Total Value Added,18790544,22392501,31223033,37636961,43967987,48624255,50448090,65600216,86498964,128432226,149109953,154150686,145438736,144082650,150431441,169944504,201239702,238169432,262249557,281007596,344851418,362197670,410876802,435934429,463607687,519472164,513553138,578624021,629687333,654487749,630135423,615500100,678196615,700268713,692515549,777722182,883267073,901146352,837805918,727803239,822812490,854770270,893914822,1148497449,1150819808,1196091541,1318931387,1393570521,1495897568,1593826055,1182640493,1278839823,1752844060,1773092191
Sierra Leone,Final consumption expenditure,391209757,425754668,471739072,528553200,637326666,713721833,662477489,746712159,967193017,1146808407,1310342047,1388436824,1553951751,1286779922,1543300464,1243364734,859902085,741363427,1197198414,1118471692,806922299,966411059,862368455,1007370833,1192229464,1285810967,1371845241,1130939955,883768665,1044181947,974262046,1186014497,1372356808,1478895054,1480732316,1655913937,1846509338,2147684438,2568605747,2560495932,2229944165,3123407834,3801362964,5729145495,5415216488,5192524194,5122348978,5245515154,6344666216,6663686500,6387015947,6946528643,6878186274,5969617392
Sierra Leone,Household consumption expenditure (including Non-profit institutions serving households),350104940,381734612,418926924,464847032,561836360,635964847,595715920,672937849,872766171,1042454703,1208541476,1276021008,1413228432,1178866197,1421712783,1148791386,799244061,697732087,1114586951,1034361058,738338194,865062506,767572349,890815531,1055234153,1120812309,1233287776,1012406065,802490212,940306261,850904668,1044027883,1197842954,1315003764,1330614028,1492743165,1656132961,1961050746,2326737556,2302514245,1959921329,2826997691,3413535488,5300790927,5056853217,4752721155,4647068288,4832836770,5928442909,6205123948,5868223374,6368034156,6402222102,5616721543
Sierra Leone,General government final consumption expenditure,41104816,44020055,52812148,63706169,75490306,77756986,66761569,73774310,94426846,104353704,101800571,112415816,140723320,107913725,121587681,94573347,60658023,43631341,82611463,84110634,68584105,101348553,94796106,116555303,136995311,164998658,138557465,118533889,81278454,103875686,123357378,141986614,174513854,163891291,150118288,163170773,190376377,186633692,241868191,257981687,270022836,296410144,387827476,428354568,358363272,439803038,475280690,412678384,416223307,458562552,518792573,578494488,475964172,352895849
Sierra Leone,Gross capital formation,70032028,65341668,62803636,85409091,110898122,104308341,88843792,96703290,127721553,175725473,236264579,227790828,222849800,186424111,187618877,147637615,102919791,73127390,144271267,167667088,88210198,98479724,76389094,80131771,104906319,65999462,127674849,50065999,50013049,31530045,59172724,119758334,147757064,157209378,150998266,188128971,192843343,206981394,241894488,247673266,804074210,1236963183,1044623887,677103695,686532654,753955130,823932573,933713155,998023137,1045464573,1026067360,1010505145,1059400413,1264250312
Sierra Leone,Gross fixed capital formation (including Acquisitions less disposals of valuables),62769625,61903203,62089334,70706914,88851526,96722239,81140984,90223551,124446616,162207619,222110423,217436228,203010466,171873875,172135700,129463479,91768317,69316568,137978732,160491461,83991839,90024463,76389094,80131771,104906319,65999462,127674849,50065999,50013049,31530045,59172724,111558956,136053537,149398061,143309861,179704371,183264762,196327043,229555560,236115287,791863087,1222275589,973206611,710954616,657475647,759776982,773384771,918898720,983260097,1134906218,1037662258,1166780127,1329494134,1270445420
Sierra Leone,Changes in inventories,7262403,3438465,714302,14702177,22046597,7586101,7702809,6479740,3274936,13517853,14154156,10354599,19839334,14550237,15483177,18174136,11151474,3810822,6292535,7175626,4218360,8455261,,,,,,,,,,8199379,11703527,7811318,7688404,8424600,9578581,10654350,12338928,11557979,12211123,14687594,71417277,-33850922,29057007,-5821852,50547802,14814435,14763040,-89441645,-11594898,-156274982,-270093721,-6195108
Sierra Leone,Exports of goods and services,144776458,146503645,157007840,175017405,192400393,187755456,153551159,176957340,235794444,268724104,305401713,271178858,212699236,150958175,171452419,147861989,119717937,117631697,191254354,217208558,197378147,240092719,206704821,223622056,364230331,219427207,227136741,160433490,147454491,113243465,155617847,85491702,107151558,192919874,238584254,290042523,317931330,336802798,338717801,331270750,432978707,478655110,1251015595,1408534129,1542664087,812412749,909599660,849129343,718218795,632404789,661505030,1114288636,1194958890,1380123838
Sierra Leone,Imports of goods and services,149481660,152006152,155580485,178518390,238496016,255397640,207473516,226306807,305658792,410926473,520434581,458539126,382489676,227952646,191717365,162895078,117160911,113199741,249152680,291955521,208996519,249258327,215105916,227199868,316553333,312120077,452283903,174388347,173308987,254062612,338057829,300799107,373945134,443238828,421776416,483591066,472171789,532971780,643759584,685540101,888970244,1896479053,2295139017,2894442092,2629233657,2007964462,2024928867,1825787093,1670393359,1817978353,1385993439,1906108180,2013408108,2202122038
Sierra Leone,Gross Domestic Product (GDP),455419382,484905414,534541459,609761845,702127996,750387989,697398026,794564893,1025595567,1181412901,1332661586,1428374760,1606087527,1396209561,1711110182,1376081544,965343356,818922774,1283588947,1211391817,879295759,1055725161,920350554,1040672379,1234192002,1178561807,1274619892,1150810523,910059688,906026849,860650531,1090465425,1253320298,1385785480,1448538418,1650494367,1885112223,2158496849,2505458453,2453899847,2578026837,2942547074,3801863428,4920341226,5015179572,4750927610,4830952344,5202570559,6390514915,6523577508,6688594898,7165214148,7119137398,6411869504
Sierra Leone,"Agriculture, hunting, forestry, fishing (ISIC A-B)",120747648,129199392,143633408,166391115,210643192,249614593,247563705,280424714,337923932,368432465,400688647,449377696,549634494,509267299,684543119,537586895,362074430,311901835,477127614,432251441,401544180,486492923,423950180,474311469,570616432,534370695,591111979,548706174,425229608,426530860,396064266,492196335,579212529,642402680,702339152,815203123,948099984,1126218334,1344266360,1356046715,1364876505,1606438433,1923443180,2360942534,2597476322,2568819283,2277343613,2237413883,2235736676,2253712165,2349561452,2411266926,2403867800,1863973330
Sierra Leone,"Mining, Manufacturing, Utilities (ISIC C-E)",111920445,118652920,129271191,144922163,153659870,143589479,119105982,130419045,183086023,218157038,229040330,221617927,222418686,172564470,189411343,234495464,171234848,119637982,170879183,163289276,55948961,67824634,59080035,66039315,79691305,74372596,82081589,77332610,58568745,58821117,58280648,63022218,80171952,112213864,138719454,151565414,159595956,170172240,155932186,128380649,165502764,194865556,507104821,996216303,739914057,212857197,433974890,456186261,711650286,741083032,697619541,858430395,935192306,1179390955
Sierra Leone,Manufacturing (ISIC D),37980015,40209702,43090397,46965629,52500358,54527454,48233313,55415774,75849774,85500802,92868373,111990485,127349086,94997684,89686647,59564649,49113873,45692821,84041428,82853377,29087654,35222734,30712760,34374715,41248069,38780951,42890313,39358267,31226035,30930080,27426464,38682428,40422137,38232610,37616229,41077456,49410096,53321718,61056475,52220447,56132156,66331793,76707754,80753982,76881535,116931535,180668212,266727431,449093341,456486243,470270747,527151336,498741647,491797908
Sierra Leone,Construction (ISIC F),16694407,16479840,15730880,18114964,20488372,20599064,19686553,21975642,27724736,38863829,53216922,52451109,45544731,34571133,43424769,32470303,20183340,14801899,27003099,24330394,19682793,23850452,20775344,23252522,27987535,26152623,29013147,26952616,20674530,21115775,19499815,23184610,30199531,31107864,31873044,34235772,35843456,38453539,40350926,32281411,35103048,36702002,45472295,48298971,43174679,85834380,146117437,249377155,407372796,428623997,482319972,514733315,540908274,489821693
Sierra Leone,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",53480421,57349072,64293430,74473719,88354717,88455845,79731977,100322141,137052589,154420284,164867010,158770807,179526842,153390109,229999402,194068799,146082309,146796250,248334112,268605018,81487174,98725359,86030999,96258495,115793789,108429293,119991654,111321122,86261357,86688714,80218377,99814838,118379207,128767312,134315993,152840891,164707910,188320340,219807251,218063223,236716406,287818571,347286540,416711107,417537182,599903988,787572058,1069219145,1530942356,1583929159,1573649262,1657244673,1687331358,1558748354
Sierra Leone,"Transport, storage and communication (ISIC I)",42340817,45483539,49929964,57700105,67226924,73915264,66443464,74047315,100958572,138874941,186257799,228705331,270173887,230376095,221707205,123645055,84204932,71547895,118372244,122146465,59355162,71884609,62696867,70104938,84218220,79229505,87219959,80635825,63910387,62022302,57497816,78950984,75816453,92803946,96868327,103544774,117170037,130841720,158948999,156082901,147414143,158295946,168929400,185612567,189043250,229975181,248734730,277886810,331761746,299239048,288366747,355849761,343888342,321593624
Sierra Leone,Other Activities (ISIC J-P),70150828,76464627,86865126,95943896,104361295,116930826,110246674,120387616,152746305,172556989,203474451,232957774,267520999,236476352,264041116,189230713,122529373,104047717,153545310,127475880,215859890,261468513,227901316,255037834,306478345,287436577,318080816,293722206,229748153,229785259,208687684,273367356,309352479,315856925,290168040,341666596,388885534,430334358,500573135,474856291,524909892,591238417,721481557,798967250,889286488,864143330,766530522,766384075,944154902,992628800,1040298188,1101722523,968595402,824738277
Sierra Leone,Total Value Added,416740967,442971064,488355337,556203388,643454357,693103964,643270789,727576473,938968779,1091304600,1236500197,1343880644,1534377221,1336355323,1632691488,1311282080,906343286,768717508,1195211060,1138089362,833878154,1010246484,880434739,985004572,1184785630,1109991290,1227499146,1138670552,884392781,884964026,820248606,1030536341,1193132151,1323152590,1394284011,1599056570,1814302877,2084340531,2419878857,2365711191,2474522758,2875358924,3713717794,4806748732,4876431978,4561533358,4660273250,5056467328,6161618762,6299216200,6431815162,6899247592,6879783481,6238266233
Singapore,Final consumption expenditure,1516846224,1779590596,2171057779,3061854832,3721869615,4084847975,4165746491,4557637125,5386088545,6202868784,7266924831,8233714498,8966063484,9803364809,10593257024,10799354591,11127911517,12683718611,14953302608,17465839996,21038344122,23864663830,27189199697,31898992702,37683668743,43133468560,47545218844,48600091931,41960582018,44253461740,50305072227,51950120624,53693357770,55609072907,60182223901,63578021476,71360451456,83056042448,96932854998,95197524453,110382163659,128091818997,136226407685,144799808199,148664141115,145834197080,149056886848,155809113457,167800643762,171892436728,154447028127,171874703817,187970599613,208302832460
Singapore,Household consumption expenditure (including Non-profit institutions serving households),1289551224,1496147607,1817315556,2604210470,3184211967,3478345213,3535475429,3848118391,4515473666,5257113515,6101134486,6884913797,7263700193,7873973644,8517294997,8311706021,8748073023,10193575448,12336260979,14406142776,17337832867,19659807241,22588000573,26437085246,31662892206,35887891348,38923269953,39829382854,33821847293,36153903640,40213036240,41525124566,42736512115,44463632798,48312289168,50928699424,56636045146,66524974537,77351918593,75918448249,87141014906,102288096260,110087476734,114828897946,118339528827,114446347717,116329574041,120830023354,130221807600,133263856224,111687936751,125840787009,140882567698,157023185959
Singapore,General government final consumption expenditure,227295000,283442989,353742222,457644362,537657648,606502762,630271062,709518734,870614879,945755269,1165790345,1348800701,1702363291,1929391165,2075962027,2487648570,2379838494,2490143164,2617041629,3059697220,3700511255,4204856589,4601199124,5461907456,6020776537,7245577211,8621948892,8770709077,8138734725,8099558101,10092035987,10424996058,10956845655,11145440109,11869934733,12649322052,14724406310,16531067911,19580936405,19279076204,23241148752,25803722737,26138930951,29970910253,30324612288,31387849363,32727312807,34979090103,37578836162,38628580504,42759091376,46033916808,47088031915,51279646501
Singapore,Gross capital formation,733204408,910642961,1206293334,1646152386,2343090855,2246784465,2404362887,2362507175,3053000738,4094624581,5440199266,6433783130,7347203891,8366200520,9180653984,7633252279,6865750699,7898638008,8870293303,10707350736,13866062233,15448930566,18514804887,22545863764,24252474040,29752041626,33741221442,38217050827,26995850267,28208449774,33793990205,24791562309,23202708979,16819125427,26334016016,27487544292,33261684988,41735936859,58394365052,53139166820,66326620666,74565828222,86352848586,92209861744,92664377886,78087538414,84313638012,93640784257,93274327973,92743046689,79916771859,104041781935,111254231141,105395154283
